Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Province,Station ID,WMO ID,Elevation (m),First Year,Last Year,HLY First Year,HLY Last Year,DLY First Year,DLY Last Year,MLY First Year,MLY Last Year
-79.40,43.67,TORONTO,6158350,1900-08-03,1900,08,03,,24.4,,11.7,,18.1,,0.0,,0.1,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-04,1900,08,04,,24.4,,12.2,,18.3,,0.0,,0.3,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-05,1900,08,05,,31.1,,13.3,,22.2,,0.0,,4.2,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-06,1900,08,06,,36.7,,21.1,,28.9,,0.0,,10.9,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-07,1900,08,07,,36.1,,22.8,,29.5,,0.0,,11.5,,0.3,,0.0,,0.3,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-08,1900,08,08,,36.1,,22.2,,29.2,,0.0,,11.2,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-09,1900,08,09,,33.9,,21.7,,27.8,,0.0,,9.8,,26.7,,0.0,,26.7,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-10,1900,08,10,,35.6,,21.7,,28.7,,0.0,,10.7,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-11,1900,08,11,,35.0,,21.7,,28.4,,0.0,,10.4,,13.2,,0.0,,13.2,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-12,1900,08,12,,23.3,,15.0,,19.2,,0.0,,1.2,,2.5,,0.0,,2.5,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-13,1900,08,13,,18.3,,13.9,,16.1,,1.9,,0.0,,1.0,,0.0,,1.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-14,1900,08,14,,25.6,,16.1,,20.9,,0.0,,2.9,,2.0,,0.0,,2.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-15,1900,08,15,,27.2,,17.2,,22.2,,0.0,,4.2,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-16,1900,08,16,,28.9,,19.4,,24.2,,0.0,,6.2,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-17,1900,08,17,,26.7,,16.7,,21.7,,0.0,,3.7,,2.5,,0.0,,2.5,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-18,1900,08,18,,29.4,,16.1,,22.8,,0.0,,4.8,,5.6,,0.0,,5.6,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-19,1900,08,19,,23.3,,16.7,,20.0,,0.0,,2.0,,0.0,T,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-20,1900,08,20,,21.1,,12.8,,17.0,,1.0,,0.0,,9.1,,0.0,,9.1,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-21,1900,08,21,,24.4,,16.7,,20.6,,0.0,,2.6,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-22,1900,08,22,,25.6,,13.3,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-23,1900,08,23,,27.2,,15.6,,21.4,,0.0,,3.4,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-24,1900,08,24,,29.4,,18.9,,24.2,,0.0,,6.2,,0.3,,0.0,,0.3,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-25,1900,08,25,,31.1,,19.4,,25.3,,0.0,,7.3,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-26,1900,08,26,,31.1,,20.6,,25.9,,0.0,,7.9,,0.0,T,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-27,1900,08,27,,27.2,,20.0,,23.6,,0.0,,5.6,,6.6,,0.0,,6.6,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-28,1900,08,28,,27.8,,18.3,,23.1,,0.0,,5.1,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-29,1900,08,29,,30.6,,16.7,,23.7,,0.0,,5.7,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-30,1900,08,30,,26.7,,12.8,,19.8,,0.0,,1.8,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-08-31,1900,08,31,,27.8,,16.1,,22.0,,0.0,,4.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-01,1900,09,01,,29.4,,18.3,,23.9,,0.0,,5.9,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-02,1900,09,02,,33.3,,18.3,,25.8,,0.0,,7.8,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-03,1900,09,03,,26.7,,16.7,,21.7,,0.0,,3.7,,3.3,,0.0,,3.3,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-04,1900,09,04,,26.1,,12.8,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-05,1900,09,05,,26.7,,13.3,,20.0,,0.0,,2.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-06,1900,09,06,,32.2,,20.6,,26.4,,0.0,,8.4,,1.3,,0.0,,1.3,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-07,1900,09,07,,20.6,,11.7,,16.2,,1.8,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-08,1900,09,08,,23.9,,10.0,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-09,1900,09,09,,25.6,,16.1,,20.9,,0.0,,2.9,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-10,1900,09,10,,22.8,,14.4,,18.6,,0.0,,0.6,,0.0,T,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-11,1900,09,11,,31.1,,15.0,,23.1,,0.0,,5.1,,0.0,T,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-12,1900,09,12,,26.7,,15.6,,21.2,,0.0,,3.2,,0.0,T,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-13,1900,09,13,,25.0,,10.6,,17.8,,0.2,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-14,1900,09,14,,22.8,,12.8,,17.8,,0.2,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-15,1900,09,15,,19.4,,10.6,,15.0,,3.0,,0.0,,3.0,,0.0,,3.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-16,1900,09,16,,21.1,,12.8,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-17,1900,09,17,,16.7,,8.3,,12.5,,5.5,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-18,1900,09,18,,21.7,,7.2,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-19,1900,09,19,,17.2,,6.7,,12.0,,6.0,,0.0,,0.0,T,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-20,1900,09,20,,20.6,,15.0,,17.8,,0.2,,0.0,,5.6,,0.0,,5.6,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-21,1900,09,21,,18.9,,11.1,,15.0,,3.0,,0.0,,6.1,,0.0,,6.1,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-22,1900,09,22,,21.1,,10.0,,15.6,,2.4,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-23,1900,09,23,,20.0,,8.3,,14.2,,3.8,,0.0,,0.0,T,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-24,1900,09,24,,21.7,,9.4,,15.6,,2.4,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-25,1900,09,25,,22.8,,12.2,,17.5,,0.5,,0.0,,1.0,,0.0,,1.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-26,1900,09,26,,30.0,,15.0,,22.5,,0.0,,4.5,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-27,1900,09,27,,23.9,,12.2,,18.1,,0.0,,0.1,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-28,1900,09,28,,18.9,,7.2,,13.1,,4.9,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-29,1900,09,29,,18.3,,10.0,,14.2,,3.8,,0.0,,16.3,,0.0,,16.3,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-09-30,1900,09,30,,18.3,,11.7,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-01,1900,10,01,,19.4,,10.6,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-02,1900,10,02,,23.3,,13.3,,18.3,,0.0,,0.3,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-03,1900,10,03,,24.4,,14.4,,19.4,,0.0,,1.4,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-04,1900,10,04,,25.0,,13.3,,19.2,,0.0,,1.2,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-05,1900,10,05,,27.8,,13.9,,20.9,,0.0,,2.9,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-06,1900,10,06,,28.9,,16.1,,22.5,,0.0,,4.5,,0.0,T,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-07,1900,10,07,,25.6,,15.6,,20.6,,0.0,,2.6,,6.6,,0.0,,6.6,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-08,1900,10,08,,16.1,,5.0,,10.6,,7.4,,0.0,,0.5,,0.0,,0.5,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-09,1900,10,09,,13.9,,3.9,,8.9,,9.1,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-10,1900,10,10,,15.6,,4.4,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-11,1900,10,11,,21.1,,3.3,,12.2,,5.8,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-12,1900,10,12,,20.0,,3.9,,12.0,,6.0,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-13,1900,10,13,,21.1,,7.8,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-14,1900,10,14,,16.7,,9.4,,13.1,,4.9,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-15,1900,10,15,,23.9,,5.6,,14.8,,3.2,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-16,1900,10,16,,14.4,,3.3,,8.9,,9.1,,0.0,,1.0,,0.0,,1.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-17,1900,10,17,,12.8,,-3.3,,4.8,,13.2,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-18,1900,10,18,,17.8,,5.0,,11.4,,6.6,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-19,1900,10,19,,8.3,,-0.6,,3.9,,14.1,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-20,1900,10,20,,12.2,,-2.2,,5.0,,13.0,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-21,1900,10,21,,20.0,,2.2,,11.1,,6.9,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-22,1900,10,22,,19.4,,7.2,,13.3,,4.7,,0.0,,4.1,,0.0,,4.1,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-23,1900,10,23,,20.0,,13.3,,16.7,,1.3,,0.0,,6.4,,0.0,,6.4,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-24,1900,10,24,,21.1,,10.0,,15.6,,2.4,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-25,1900,10,25,,14.4,,10.6,,12.5,,5.5,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-26,1900,10,26,,21.1,,9.4,,15.3,,2.7,,0.0,,8.1,,0.0,,8.1,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-27,1900,10,27,,17.2,,12.2,,14.7,,3.3,,0.0,,0.0,T,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-28,1900,10,28,,17.8,,11.1,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-29,1900,10,29,,16.7,,11.7,,14.2,,3.8,,0.0,,4.6,,0.0,,4.6,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-30,1900,10,30,,13.3,,8.3,,10.8,,7.2,,0.0,,22.1,,0.0,,22.1,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-10-31,1900,10,31,,17.2,,7.8,,12.5,,5.5,,0.0,,0.8,,0.0,,0.8,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-01,1900,11,01,,18.9,,11.1,,15.0,,3.0,,0.0,,1.5,,0.0,,1.5,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-02,1900,11,02,,15.0,,6.7,,10.9,,7.1,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-03,1900,11,03,,12.8,,3.3,,8.1,,9.9,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-04,1900,11,04,,17.2,,5.6,,11.4,,6.6,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-05,1900,11,05,,12.8,,3.3,,8.1,,9.9,,0.0,,5.8,,0.0,,5.8,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-06,1900,11,06,,10.0,,1.7,,5.9,,12.1,,0.0,,0.0,T,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-07,1900,11,07,,7.8,,2.8,,5.3,,12.7,,0.0,,9.1,,0.0,,9.1,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-08,1900,11,08,,5.6,,1.7,,3.7,,14.3,,0.0,,19.3,,0.0,,19.3,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-09,1900,11,09,,4.4,,0.0,,2.2,,15.8,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-10,1900,11,10,,5.0,,-1.7,,1.7,,16.3,,0.0,,0.0,,0.0,T,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-11,1900,11,11,,7.2,,1.1,,4.2,,13.8,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-12,1900,11,12,,2.8,,0.6,,1.7,,16.3,,0.0,,1.0,,0.0,T,1.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-13,1900,11,13,,2.2,,-5.0,,-1.4,,19.4,,0.0,,0.0,,9.4,,9.4,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-14,1900,11,14,,-1.7,,-7.2,,-4.5,,22.5,,0.0,,0.0,,0.0,T,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-15,1900,11,15,,-0.6,,-5.0,,-2.8,,20.8,,0.0,,0.0,,5.6,,5.6,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-16,1900,11,16,,0.0,,-10.0,,-5.0,,23.0,,0.0,,0.0,,0.0,T,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-17,1900,11,17,,5.6,,-5.6,,0.0,,18.0,,0.0,,5.6,,0.0,T,5.6,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-18,1900,11,18,,12.8,,4.4,,8.6,,9.4,,0.0,,6.6,,0.0,,6.6,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-19,1900,11,19,,6.7,,1.1,,3.9,,14.1,,0.0,,21.1,,0.0,,21.1,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-20,1900,11,20,,11.1,,2.2,,6.7,,11.3,,0.0,,1.3,,0.0,,1.3,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-21,1900,11,21,,15.6,,3.9,,9.8,,8.2,,0.0,,3.8,,0.0,,3.8,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-22,1900,11,22,,6.7,,2.2,,4.5,,13.5,,0.0,,1.0,,0.0,,1.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-23,1900,11,23,,6.7,,0.6,,3.7,,14.3,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-24,1900,11,24,,1.7,,-1.1,,0.3,,17.7,,0.0,,0.0,,1.3,,1.3,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-25,1900,11,25,,1.1,,-2.2,,-0.6,,18.6,,0.0,,0.0,,5.8,,5.8,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-26,1900,11,26,,3.9,,-1.1,,1.4,,16.6,,0.0,,1.3,,0.0,T,1.3,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-27,1900,11,27,,3.9,,-2.2,,0.9,,17.1,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-28,1900,11,28,,5.0,,-2.8,,1.1,,16.9,,0.0,,0.0,T,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-29,1900,11,29,,4.4,,1.7,,3.1,,14.9,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1900-11-30,1900,11,30,,5.6,,-0.6,,2.5,,15.5,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
